purchase_order_id,line_number,material_id,material_name,material_category,material_type,product_id,unspsc_code,quantity,unit_price_ex_tax,line_subtotal_incl_tax,line_subtotal_ex_tax,line_tax_amount,line_tax_rate,line_shipping_fee_incl_tax,line_discount_incl_tax,line_total_incl_tax,reference_price_ex_tax,purchase_rule,ship_date,shipping_status,carrier_tracking_number,shipped_quantity,carrier_name,delivery_address,receiving_status,received_quantity,received_date,receiver_name,receiver_email,cost_center,project_code,department_code,account_user,user_email
PO-2025-018239,1,ARM-REAR-COMPACT,HDE - リアアーム,Parts,direct,HDE-ZC1,,42,20893.3955,965274.8721,877522.6109999999,87752.2611,0.1,2627,0,967901.8721,20893.3955,該当無し,2025-09-27,delivered,SG6804613307,42,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,42,2025-10-02,佐藤花子,h.sato@example.com,CC-004,PRJ-2024-D,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-018240,1,INT-SEAT-COMPACT-CLOTH,HDE - コンパクトシート（ファブリック）,Parts,direct,HDE-ZC1,,84,45485.5755,4202867.1762,3820788.342,382078.8342,0.1,1452,0,4204319.1762,45485.5755,該当無し,2025-09-23,delivered,YM5999587031,84,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,84,2025-09-26,高橋美咲,m.takahashi@example.com,CC-006,PRJ-2025-D,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-018241,1,INT-DASHBOARD-COMPACT,HDE - コンパクトダッシュボード,Parts,direct,HDE-ZC1,,21,39997.855,923950.4505,839954.955,83995.4955,0.1,3001,0,926951.4505,39997.855,該当無し,2025-09-28,delivered,SG4308143400,21,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,21,2025-10-04,田中太郎,t.tanaka@example.com,CC-004,PRJ-2022-D,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018242,1,INT-STEERING-STD,HDE - 標準ステアリングホイール,Parts,direct,HDE-ZC1,,21,45409.045,1048948.9395,953589.945,95358.9945,0.1,3841,0,1052789.9395,45409.045,該当無し,2025-09-26,delivered,YM3762598853,21,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,21,2025-10-02,高橋美咲,m.takahashi@example.com,CC-005,PRJ-2025-C,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-018243,1,INT-CONSOLE-COMPACT,HDE - コンパクトセンターコンソール,Parts,direct,HDE-ZC1,,21,42750.9615,987547.21065,897770.1915,89777.01915000001,0.1,3605,0,991152.21065,42750.9615,該当無し,2025-09-19,delivered,NT4328396415,21,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,21,2025-09-26,高橋美咲,m.takahashi@example.com,CC-003,PRJ-2024-C,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-018244,1,INT-CARPET-STD,HDE - 標準フロアカーペット,Parts,direct,HDE-ZC1,,21,47575.5125,1098994.33875,999085.7625,99908.57625,0.1,3177,0,1102171.33875,47575.5125,該当無し,2025-09-27,delivered,SG1411146713,21,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,21,2025-10-05,田中太郎,t.tanaka@example.com,CC-006,PRJ-2022-D,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018245,1,SUS-STRUT-FRONT-COMPACT,HDE - コンパクト用フロントストラット,Parts,direct,HDE-ZC1,,42,24095.443,1113209.4666,1012008.606,101200.8606,0.1,2896,0,1116105.4666,24095.443,該当無し,2025-09-21,delivered,SG6189688879,42,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,42,2025-09-26,山本進,s.yamamoto@example.com,CC-001,PRJ-2023-A,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-018246,1,SUS-SHOCK-REAR-COMPACT,HDE - コンパクト用リアショックアブソーバー,Parts,direct,HDE-ZC1,,42,25833.738,1193518.6955999995,1085016.9959999998,108501.6996,0.1,4865,0,1198383.6955999995,25833.738,該当無し,2025-09-26,delivered,NT6445544197,42,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,42,2025-10-01,小林誠,m.kobayashi@example.com,CC-003,PRJ-2025-A,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-018247,1,SUS-SPRING-FRONT-COMPACT,HDE - コンパクト用フロントスプリング,Parts,direct,HDE-ZC1,,42,26931.908,1244254.1496,1131140.136,113114.0136,0.1,3100,0,1247354.1496,26931.908,該当無し,2025-09-28,delivered,YM8986375562,42,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,42,2025-10-06,山本進,s.yamamoto@example.com,CC-006,PRJ-2024-D,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-018248,1,SUS-SPRING-REAR-COMPACT,HDE - コンパクト用リアスプリング,Parts,direct,HDE-ZC1,,42,25548.1,1180322.22,1073020.2,107302.02,0.1,2357,0,1182679.22,25548.1,該当無し,2025-09-19,delivered,SG9689650561,42,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,42,2025-09-24,田中太郎,t.tanaka@example.com,CC-004,PRJ-2022-B,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018249,1,MAT-ALUMINUM-B3,HDE - アルミ板材,Parts,direct,HDE-ZC1,,8,1006.561,8857.736799999999,8052.487999999999,805.2488,0.1,3469,0,12326.7368,1006.561,該当無し,2025-10-24,delivered,YM4223528259,8,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-10-31,田中太郎,t.tanaka@example.com,CC-003,PRJ-2022-C,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018250,1,CMP-CHIP-XR5,HDE - 電子部品チップ,Parts,direct,HDE-ZC1,,100,100.713,11078.429999999998,10071.3,1007.13,0.1,2584,0,13662.429999999998,100.713,該当無し,2025-10-21,delivered,NT9142538369,100,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,100,2025-10-27,鈴木一郎,i.suzuki@example.com,CC-005,PRJ-2024-C,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-018251,1,MTR-EV-COMPACT,HDE - コンパクトEVモーター,Parts,direct,HDE-ZC1,,4,130128.30849999998,572564.5573999999,520513.234,52051.3234,0.1,1767,0,574331.5573999999,130128.30849999998,該当無し,2025-10-26,delivered,NT5980350244,4,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,4,2025-10-29,山本進,s.yamamoto@example.com,CC-005,PRJ-2024-D,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-018252,1,BAT-PACK-35KWH,HDE - 35kWhバッテリー,Parts,direct,HDE-ZC1,,4,38643.635,170031.99399999998,154574.53999999998,15457.453999999998,0.1,4848,0,174879.99399999998,38643.635,該当無し,2025-10-26,delivered,SG6506089001,4,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,4,2025-11-01,佐藤花子,h.sato@example.com,CC-002,PRJ-2023-A,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-018253,1,INV-EV-COMPACT,HDE - コンパクトEVインバーター,Parts,direct,HDE-ZC1,,4,59009.85199999999,259643.3488,236039.408,23603.9408,0.1,2819,0,262462.3488,59009.85199999999,該当無し,2025-10-21,delivered,SG8680510717,4,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,4,2025-10-27,小林誠,m.kobayashi@example.com,CC-001,PRJ-2022-D,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-018254,1,ECU-EV-V5,HDE - EV専用ECU,Parts,direct,HDE-ZC1,,4,37354.281,164358.83639999997,149417.12399999998,14941.7124,0.1,4852,0,169210.83639999997,37354.281,該当無し,2025-10-20,delivered,SG3784981360,4,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,4,2025-10-28,田中太郎,t.tanaka@example.com,CC-002,PRJ-2023-D,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018255,1,ARM-FRONT-COMPACT,HDE - フロントアーム,Parts,direct,HDE-ZC1,,8,21686.5815,190841.9172,173492.65199999997,17349.265199999998,0.1,1145,0,191986.9172,21686.5815,該当無し,2025-10-19,delivered,NT3605372719,8,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-10-22,佐藤花子,h.sato@example.com,CC-004,PRJ-2025-B,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-018256,1,ARM-REAR-COMPACT,HDE - リアアーム,Parts,direct,HDE-ZC1,,8,20574.7555,181057.8484,164598.044,16459.8044,0.1,3971,0,185028.8484,20574.7555,該当無し,2025-10-22,delivered,YM1340842482,8,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-10-26,高橋美咲,m.takahashi@example.com,CC-006,PRJ-2024-D,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-018257,1,INT-SEAT-COMPACT-CLOTH,HDE - コンパクトシート（ファブリック）,Parts,direct,HDE-ZC1,,16,42757.7895,752537.0952,684124.632,68412.4632,0.1,3379,0,755916.0952,42757.7895,該当無し,2025-10-29,delivered,YM8308848269,16,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,16,2025-11-01,鈴木一郎,i.suzuki@example.com,CC-003,PRJ-2023-B,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-018258,1,INT-DASHBOARD-COMPACT,HDE - コンパクトダッシュボード,Parts,direct,HDE-ZC1,,4,42759.4965,188141.7846,171037.98599999998,17103.7986,0.1,1496,0,189637.7846,42759.4965,該当無し,2025-10-25,delivered,NT3912223289,4,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,4,2025-10-31,高橋美咲,m.takahashi@example.com,CC-003,PRJ-2022-D,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-018259,1,INT-STEERING-STD,HDE - 標準ステアリングホイール,Parts,direct,HDE-ZC1,,4,47145.9175,207442.037,188583.67,18858.367,0.1,2941,0,210383.037,47145.9175,該当無し,2025-10-22,delivered,SG8497537615,4,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,4,2025-10-29,小林誠,m.kobayashi@example.com,CC-005,PRJ-2025-D,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-018260,1,INT-CONSOLE-COMPACT,HDE - コンパクトセンターコンソール,Parts,direct,HDE-ZC1,,4,44209.024,194519.7056,176836.096,17683.6096,0.1,4981,0,199500.7056,44209.024,該当無し,2025-10-22,delivered,NT6089569157,4,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,4,2025-10-29,山本進,s.yamamoto@example.com,CC-005,PRJ-2022-C,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-018261,1,INT-CARPET-STD,HDE - 標準フロアカーペット,Parts,direct,HDE-ZC1,,4,46292.4175,203686.637,185169.67,18516.967,0.1,1095,0,204781.637,46292.4175,該当無し,2025-10-25,delivered,SG5402775975,4,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,4,2025-11-01,高橋美咲,m.takahashi@example.com,CC-004,PRJ-2023-C,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-018262,1,SUS-STRUT-FRONT-COMPACT,HDE - コンパクト用フロントストラット,Parts,direct,HDE-ZC1,,8,24088.8995,211982.3156,192711.196,19271.1196,0.1,3134,0,215116.3156,24088.8995,該当無し,2025-10-25,delivered,SG5389938047,8,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-11-02,鈴木一郎,i.suzuki@example.com,CC-005,PRJ-2022-D,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-018263,1,SUS-SHOCK-REAR-COMPACT,HDE - コンパクト用リアショックアブソーバー,Parts,direct,HDE-ZC1,,8,23793.873,209386.0824,190350.984,19035.0984,0.1,3122,0,212508.0824,23793.873,該当無し,2025-10-23,delivered,NT9716858948,8,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-10-29,鈴木一郎,i.suzuki@example.com,CC-004,PRJ-2022-A,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-018264,1,SUS-SPRING-FRONT-COMPACT,HDE - コンパクト用フロントスプリング,Parts,direct,HDE-ZC1,,8,26506.5805,233257.9084,212052.644,21205.2644,0.1,1276,0,234533.9084,26506.5805,該当無し,2025-10-24,delivered,YM9514977888,8,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-10-28,山本進,s.yamamoto@example.com,CC-004,PRJ-2024-D,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-018265,1,SUS-SPRING-REAR-COMPACT,HDE - コンパクト用リアスプリング,Parts,direct,HDE-ZC1,,8,24756.3365,217855.7612,198050.692,19805.0692,0.1,4146,0,222001.7612,24756.3365,該当無し,2025-10-19,delivered,YM6753423619,8,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,8,2025-10-22,小林誠,m.kobayashi@example.com,CC-002,PRJ-2022-B,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-018266,1,MAT-ALUMINUM-B3,HDE - アルミ板材,Parts,direct,HDE-ZC1,,2,1041.839,2292.0458,2083.678,208.3678,0.1,3894,0,6186.0458,1041.839,該当無し,2025-11-25,delivered,YM1676113425,2,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,2,2025-12-03,高橋美咲,m.takahashi@example.com,CC-001,PRJ-2023-D,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-018267,1,CMP-CHIP-XR5,HDE - 電子部品チップ,Parts,direct,HDE-ZC1,,25,100.9975,2777.43125,2524.9374999999995,252.49375,0.1,2913,0,5690.43125,100.9975,該当無し,2025-11-20,delivered,SG5710260042,25,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,25,2025-11-25,佐藤花子,h.sato@example.com,CC-002,PRJ-2024-B,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-018268,1,MTR-EV-COMPACT,HDE - コンパクトEVモーター,Parts,direct,HDE-ZC1,,1,129456.31949999998,142401.95145,129456.31949999998,12945.63195,0.1,2044,0,144445.95145,129456.31949999998,該当無し,2025-11-24,delivered,YM4706446161,1,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,1,2025-11-30,田中太郎,t.tanaka@example.com,CC-005,PRJ-2025-B,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018269,1,BAT-PACK-35KWH,HDE - 35kWhバッテリー,Parts,direct,HDE-ZC1,,1,39628.005,43590.8055,39628.005,3962.8005,0.1,2552,0,46142.8055,39628.005,該当無し,2025-11-25,delivered,YM9997037578,1,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,1,2025-11-30,佐藤花子,h.sato@example.com,CC-004,PRJ-2022-D,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-018270,1,INV-EV-COMPACT,HDE - コンパクトEVインバーター,Parts,direct,HDE-ZC1,,1,56517.3475,62169.08224999999,56517.3475,5651.73475,0.1,1102,0,63271.08224999999,56517.3475,該当無し,2025-11-26,delivered,YM6933023970,1,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,1,2025-12-04,田中太郎,t.tanaka@example.com,CC-002,PRJ-2022-A,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018271,1,ECU-EV-V5,HDE - EV専用ECU,Parts,direct,HDE-ZC1,,1,39302.537,43232.7907,39302.537,3930.2537,0.1,3245,0,46477.7907,39302.537,該当無し,2025-11-22,delivered,SG4676422866,1,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,1,2025-11-29,佐藤花子,h.sato@example.com,CC-003,PRJ-2025-B,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-018272,1,ARM-FRONT-COMPACT,HDE - フロントアーム,Parts,direct,HDE-ZC1,,2,21871.5065,48117.3143,43743.013,4374.3013,0.1,4186,0,52303.3143,21871.5065,該当無し,2025-11-28,delivered,SG2393946200,2,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,2,2025-12-01,山本進,s.yamamoto@example.com,CC-001,PRJ-2023-B,DEPT-MFG,山本進,s.yamamoto@example.com
PO-2025-018273,1,ARM-REAR-COMPACT,HDE - リアアーム,Parts,direct,HDE-ZC1,,2,22337.233,49141.9126,44674.46599999999,4467.446599999999,0.1,1038,0,50179.9126,22337.233,該当無し,2025-11-22,delivered,SG6454045557,2,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,2,2025-11-27,佐藤花子,h.sato@example.com,CC-001,PRJ-2025-B,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-018274,1,INT-SEAT-COMPACT-CLOTH,HDE - コンパクトシート（ファブリック）,Parts,direct,HDE-ZC1,,4,42401.88,186568.272,169607.52,16960.752,0.1,4293,0,190861.272,42401.88,該当無し,2025-11-23,delivered,SG4558998650,4,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,4,2025-12-01,小林誠,m.kobayashi@example.com,CC-004,PRJ-2023-D,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-018275,1,INT-DASHBOARD-COMPACT,HDE - コンパクトダッシュボード,Parts,direct,HDE-ZC1,,1,41449.6585,45594.62435,41449.6585,4144.96585,0.1,3379,0,48973.62435,41449.6585,該当無し,2025-11-20,delivered,SG2412777949,1,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,1,2025-11-28,小林誠,m.kobayashi@example.com,CC-006,PRJ-2024-B,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-018276,1,INT-STEERING-STD,HDE - 標準ステアリングホイール,Parts,direct,HDE-ZC1,,1,44650.85249999999,49115.93774999999,44650.85249999999,4465.085249999999,0.1,3945,0,53060.93774999999,44650.85249999999,該当無し,2025-11-23,delivered,NT5284895778,1,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,1,2025-11-28,鈴木一郎,i.suzuki@example.com,CC-005,PRJ-2024-A,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-018277,1,INT-CONSOLE-COMPACT,HDE - コンパクトセンターコンソール,Parts,direct,HDE-ZC1,,1,42877.2795,47165.00745,42877.2795,4287.72795,0.1,1238,0,48403.00745,42877.2795,該当無し,2025-11-28,delivered,YM9267491716,1,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,1,2025-12-03,田中太郎,t.tanaka@example.com,CC-001,PRJ-2025-C,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018278,1,INT-CARPET-STD,HDE - 標準フロアカーペット,Parts,direct,HDE-ZC1,,1,44851.1405,49336.25454999999,44851.1405,4485.114049999999,0.1,3613,0,52949.25454999999,44851.1405,該当無し,2025-11-27,delivered,NT5954061739,1,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,1,2025-12-05,田中太郎,t.tanaka@example.com,CC-001,PRJ-2023-C,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018279,1,SUS-STRUT-FRONT-COMPACT,HDE - コンパクト用フロントストラット,Parts,direct,HDE-ZC1,,2,25429.748,55945.4456,50859.496,5085.9496,0.1,1692,0,57637.4456,25429.748,該当無し,2025-11-26,delivered,SG3235817792,2,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,2,2025-12-03,高橋美咲,m.takahashi@example.com,CC-003,PRJ-2025-D,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-018280,1,SUS-SHOCK-REAR-COMPACT,HDE - コンパクト用リアショックアブソーバー,Parts,direct,HDE-ZC1,,2,24843.678,54656.09159999999,49687.35599999999,4968.7356,0.1,3103,0,57759.09159999999,24843.678,該当無し,2025-11-24,delivered,NT9296656701,2,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,2,2025-11-29,高橋美咲,m.takahashi@example.com,CC-004,PRJ-2025-C,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-018281,1,SUS-SPRING-FRONT-COMPACT,HDE - コンパクト用フロントスプリング,Parts,direct,HDE-ZC1,,2,25258.7635,55569.27969999999,50517.527,5051.7527,0.1,2662,0,58231.27969999999,25258.7635,該当無し,2025-11-18,delivered,YM2780010003,2,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,2,2025-11-22,鈴木一郎,i.suzuki@example.com,CC-006,PRJ-2022-B,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-018282,1,SUS-SPRING-REAR-COMPACT,HDE - コンパクト用リアスプリング,Parts,direct,HDE-ZC1,,2,24734.43,54415.74599999999,49468.85999999999,4946.886,0.1,1028,0,55443.74599999999,24734.43,該当無し,2025-11-19,delivered,SG2368508001,2,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,2,2025-11-26,田中太郎,t.tanaka@example.com,CC-003,PRJ-2023-C,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018635,1,MAT-ALUMINUM-B3,PRO - アルミ板材,Parts,direct,PRO-ZC5,,54,842.9717999999999,50072.52492,45520.4772,4552.04772,0.1,2287,0,52359.52492,842.9717999999999,該当無し,2025-01-21,delivered,SG5908552779,54,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,54,2025-01-26,高橋美咲,m.takahashi@example.com,CC-001,PRJ-2025-B,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-018636,1,CMP-CHIP-XR5,PRO - 電子部品チップ,Parts,direct,PRO-ZC5,,630,80.0448,55471.04639999999,50428.224,5042.8224,0.1,1903,0,57374.04639999999,80.0448,該当無し,2025-01-26,delivered,NT3087902531,630,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,630,2025-01-31,田中太郎,t.tanaka@example.com,CC-005,PRJ-2025-C,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018637,1,MTR-EV-PREMIUM,PRO - プレミアムEVモーター,Parts,direct,PRO-ZC5,,18,171521.6802,3396129.2679600003,3087390.2436,308739.02436000004,0.1,1088,0,3397217.2679600003,171521.6802,該当無し,2025-01-26,delivered,SG5738928547,18,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,18,2025-02-03,小林誠,m.kobayashi@example.com,CC-001,PRJ-2023-D,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-018638,1,BAT-PACK-85KWH,PRO - 85kWhバッテリー,Parts,direct,PRO-ZC5,,18,58417.2408,1156661.36784,1051510.3344,105151.03344,0.1,2476,0,1159137.36784,58417.2408,該当無し,2025-01-28,delivered,YM8858883524,18,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,18,2025-02-04,鈴木一郎,i.suzuki@example.com,CC-004,PRJ-2025-D,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-018639,1,INV-EV-PREMIUM,PRO - プレミアムEVインバーター,Parts,direct,PRO-ZC5,,18,77594.1102,1536363.38196,1396693.9836,139669.39836,0.1,4549,0,1540912.38196,77594.1102,該当無し,2025-01-26,delivered,NT8157393923,18,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,18,2025-01-31,高橋美咲,m.takahashi@example.com,CC-001,PRJ-2024-A,DEPT-MFG,高橋美咲,m.takahashi@example.com
PO-2025-018640,1,ECU-EV-PREMIUM-V6,PRO - プレミアムEV用ECU,Parts,direct,PRO-ZC5,,18,53838.9966,1066012.13268,969101.9388,96910.19388,0.1,4946,0,1070958.13268,53838.9966,該当無し,2025-01-27,delivered,SG1741609604,18,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,18,2025-01-31,鈴木一郎,i.suzuki@example.com,CC-004,PRJ-2022-A,DEPT-MFG,鈴木一郎,i.suzuki@example.com
PO-2025-018641,1,ARM-FRONT-PREMIUM-SUV,PRO - フロントアーム,Parts,direct,PRO-ZC5,,36,26752.473,1059397.9308,963089.028,96308.9028,0.1,3199,0,1062596.9308,26752.473,該当無し,2025-01-24,delivered,YM5695860867,36,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,36,2025-01-28,小林誠,m.kobayashi@example.com,CC-001,PRJ-2025-B,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-018642,1,ARM-REAR-PREMIUM-SUV,PRO - リアアーム,Parts,direct,PRO-ZC5,,36,30175.0704,1194932.78784,1086302.5344,108630.25344,0.1,3276,0,1198208.78784,30175.0704,該当無し,2025-01-21,delivered,NT1150367340,36,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,36,2025-01-26,田中太郎,t.tanaka@example.com,CC-005,PRJ-2024-A,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018643,1,INT-SEAT-PREMIUM-LEATHER,PRO - プレミアムシート（レザー）,Parts,direct,PRO-ZC5,,90,50649.7116,5014321.4484,4558474.044,455847.4044,0.1,1703,0,5016024.4484,50649.7116,該当無し,2025-01-24,delivered,YM4994998078,90,日本通運,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,90,2025-02-01,田中太郎,t.tanaka@example.com,CC-001,PRJ-2024-D,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018644,1,INT-DASHBOARD-PREMIUM,PRO - プレミアムダッシュボード,Parts,direct,PRO-ZC5,,18,63110.7768,1249593.38064,1135993.9824,113599.39824,0.1,4260,0,1253853.38064,63110.7768,該当無し,2025-01-26,delivered,SG9332976497,18,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,18,2025-02-01,小林誠,m.kobayashi@example.com,CC-002,PRJ-2025-A,DEPT-MFG,小林誠,m.kobayashi@example.com
PO-2025-018645,1,INT-STEERING-PREMIUM,PRO - プレミアムステアリングホイール,Parts,direct,PRO-ZC5,,18,61299.081,1213721.8038,1103383.458,110338.3458,0.1,3021,0,1216742.8038,61299.081,該当無し,2025-01-23,delivered,SG7166305376,18,佐川急便,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,18,2025-01-30,佐藤花子,h.sato@example.com,CC-004,PRJ-2025-C,DEPT-MFG,佐藤花子,h.sato@example.com
PO-2025-018646,1,INT-CONSOLE-PREMIUM,PRO - プレミアムセンターコンソール,Parts,direct,PRO-ZC5,,18,60615.5166,1200187.22868,1091079.2988,109107.92988,0.1,2499,0,1202686.22868,60615.5166,該当無し,2025-01-19,delivered,NT8685641919,18,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,18,2025-01-24,田中太郎,t.tanaka@example.com,CC-005,PRJ-2024-B,DEPT-MFG,田中太郎,t.tanaka@example.com
PO-2025-018647,1,INT-CARPET-PREMIUM,PRO - プレミアムフロアカーペット,Parts,direct,PRO-ZC5,,18,50106.6804,992112.27192,901920.2472,90192.02472,0.1,2151,0,994263.27192,50106.6804,該当無し,2025-01-24,delivered,YM9607753030,18,ヤマト運輸,"富田2354, 大里郡寄居町, 369-1293, 埼玉県",received,18,2025-01-27,鈴木一郎,i.suzuki@example.com,CC-006,PRJ-2024-A,DEPT-MFG,鈴木一郎,i.suzuki@example.com
